self.round_id,multiplier,std_time,unix_time
1155,13.89,2025-03-17 03:07:43,1742170063
1156,3.35,2025-03-17 03:08:08,1742170088
1157,1.06,2025-03-17 03:08:18,1742170098
1158,1.61,2025-03-17 03:08:32,1742170112
1159,1.59,2025-03-17 03:08:47,1742170127
1160,1.03,2025-03-17 03:08:57,1742170137
1161,1.03,2025-03-17 03:09:06,1742170146
1162,3.05,2025-03-17 03:09:29,1742170169
1163,1.05,2025-03-17 03:09:40,1742170180
1164,1.0,2025-03-17 03:09:48,1742170188
1165,2.64,2025-03-17 03:10:09,1742170209
1166,1.92,2025-03-17 03:10:28,1742170228
1167,20.28,2025-03-17 03:11:12,1742170272
1168,9.51,2025-03-17 03:11:48,1742170308
1169,1.15,2025-03-17 03:12:01,1742170321
1170,1.25,2025-03-17 03:12:13,1742170333
1171,2.77,2025-03-17 03:12:34,1742170354
1172,4.52,2025-03-17 03:13:04,1742170384
1173,1.95,2025-03-17 03:13:22,1742170402
1174,6.54,2025-03-17 03:13:53,1742170433
1175,1.43,2025-03-17 03:14:08,1742170448
1176,3.68,2025-03-17 03:14:32,1742170472
1177,1.83,2025-03-17 03:14:49,1742170489
1178,1.76,2025-03-17 03:15:06,1742170506
1179,2.44,2025-03-17 03:15:26,1742170526
1180,5.31,2025-03-17 03:15:55,1742170555
1181,2.56,2025-03-17 03:16:17,1742170577
1182,11.89,2025-03-17 03:16:55,1742170615
1183,1.4,2025-03-17 03:17:10,1742170630
1184,1.22,2025-03-17 03:17:22,1742170642
1185,28.26,2025-03-17 03:18:10,1742170690
1186,2.35,2025-03-17 03:18:31,1742170711
1187,1.08,2025-03-17 03:18:42,1742170722
1188,1.25,2025-03-17 03:18:54,1742170734
1189,5.04,2025-03-17 03:19:22,1742170762
1190,1.0,2025-03-17 03:19:32,1742170772
1191,1.19,2025-03-17 03:19:44,1742170784
1192,1.0,2025-03-17 03:19:53,1742170793
1193,1.25,2025-03-17 03:20:07,1742170807
1194,2.19,2025-03-17 03:20:25,1742170825
1195,1.77,2025-03-17 03:20:41,1742170841
1196,1.1,2025-03-17 03:20:52,1742170852
1197,1.89,2025-03-17 03:21:09,1742170869
1198,30.95,2025-03-17 03:21:58,1742170918
1199,1.27,2025-03-17 03:22:12,1742170932
1200,6.38,2025-03-17 03:22:43,1742170963
1201,1.06,2025-03-17 03:22:53,1742170973
1202,1.96,2025-03-17 03:23:11,1742170991
1203,21.56,2025-03-17 03:23:56,1742171036
1204,2.34,2025-03-17 03:24:17,1742171057
1205,1.16,2025-03-17 03:24:29,1742171069
1206,14.63,2025-03-17 03:25:09,1742171109
1207,23.62,2025-03-17 03:25:57,1742171157
1208,1.31,2025-03-17 03:26:11,1742171171
1209,1.74,2025-03-17 03:26:27,1742171187
1210,110.51,2025-03-17 03:27:31,1742171251
1211,1.4,2025-03-17 03:27:46,1742171266
1212,1.55,2025-03-17 03:28:01,1742171281
1213,2.37,2025-03-17 03:28:22,1742171302
1214,1.09,2025-03-17 03:28:31,1742171311
1215,1.77,2025-03-17 03:28:48,1742171328
1216,29.97,2025-03-17 03:29:37,1742171377
1217,1.03,2025-03-17 03:29:50,1742171390
1218,1.27,2025-03-17 03:30:01,1742171401
1219,2.54,2025-03-17 03:30:21,1742171421
1220,5.77,2025-03-17 03:30:51,1742171451
1221,1.48,2025-03-17 03:31:06,1742171466
1222,1.82,2025-03-17 03:31:22,1742171482
1223,1.36,2025-03-17 03:31:36,1742171496
1224,1.28,2025-03-17 03:31:49,1742171509
1225,3.22,2025-03-17 03:32:12,1742171532
1226,1.44,2025-03-17 03:32:26,1742171546
1227,2.09,2025-03-17 03:32:44,1742171564
1228,1.84,2025-03-17 03:33:01,1742171581
1229,34.83,2025-03-17 03:33:52,1742171632
1230,5.6,2025-03-17 03:34:21,1742171661
1231,1.88,2025-03-17 03:34:40,1742171680
1232,4.3,2025-03-17 03:35:06,1742171706
1233,2.04,2025-03-17 03:35:25,1742171725
1234,1.24,2025-03-17 03:35:37,1742171737
1235,3.13,2025-03-17 03:36:00,1742171760
1236,5.95,2025-03-17 03:36:30,1742171790
1237,1.82,2025-03-17 03:36:47,1742171807
1238,124.67,2025-03-17 03:37:55,1742171875
1239,2.31,2025-03-17 03:38:15,1742171895
1240,4.57,2025-03-17 03:38:42,1742171922
1241,1.71,2025-03-17 03:38:58,1742171938
1242,2.76,2025-03-17 03:39:19,1742171959
1243,18.54,2025-03-17 03:40:04,1742172004
1244,4.48,2025-03-17 03:40:32,1742172032
1245,1.05,2025-03-17 03:40:43,1742172043
1246,1.29,2025-03-17 03:40:55,1742172055
1247,1.27,2025-03-17 03:41:07,1742172067
1248,7.31,2025-03-17 03:41:41,1742172101
1249,1.59,2025-03-17 03:41:56,1742172116
1250,1.36,2025-03-17 03:42:08,1742172128
1251,1.39,2025-03-17 03:42:22,1742172142
1252,6.41,2025-03-17 03:42:53,1742172173
1253,2.15,2025-03-17 03:43:12,1742172192
1254,1.12,2025-03-17 03:43:24,1742172204
1255,1.25,2025-03-17 03:43:35,1742172215
1256,9.02,2025-03-17 03:44:11,1742172251
1257,6.21,2025-03-17 03:44:42,1742172282
1258,3.33,2025-03-17 03:45:06,1742172306
1259,1.16,2025-03-17 03:45:18,1742172318
1260,1.19,2025-03-17 03:45:29,1742172329
1261,4.72,2025-03-17 03:45:57,1742172357
1262,2.04,2025-03-17 03:46:16,1742172376
1263,1.96,2025-03-17 03:46:32,1742172392
1264,1.08,2025-03-17 03:46:44,1742172404
1265,42.61,2025-03-17 03:47:37,1742172457
1266,37.23,2025-03-17 03:48:30,1742172510
1267,3.03,2025-03-17 03:48:55,1742172535
1268,1.53,2025-03-17 03:49:09,1742172549
1269,1.7,2025-03-17 03:49:25,1742172565
1270,1.86,2025-03-17 03:49:41,1742172581
1271,2.1,2025-03-17 03:50:00,1742172600
1272,2.97,2025-03-17 03:50:22,1742172622
1273,1.06,2025-03-17 03:50:33,1742172633
1274,2.47,2025-03-17 03:50:53,1742172653
1275,1.34,2025-03-17 03:51:06,1742172666
1276,2.38,2025-03-17 03:51:26,1742172686
1277,6.87,2025-03-17 03:51:59,1742172719
1278,3.87,2025-03-17 03:52:25,1742172745
1279,3.45,2025-03-17 03:52:50,1742172770
1280,2.61,2025-03-17 03:53:11,1742172791
1281,1.0,2025-03-17 03:53:21,1742172801
1282,1.19,2025-03-17 03:53:33,1742172813
1283,1.69,2025-03-17 03:53:48,1742172828
1284,6.15,2025-03-17 03:54:19,1742172859
1285,6.2,2025-03-17 03:54:50,1742172890
1286,13.76,2025-03-17 03:55:31,1742172931
1287,20.44,2025-03-17 03:56:17,1742172977
1288,16.83,2025-03-17 03:57:00,1742173020
1289,1.04,2025-03-17 03:57:12,1742173032
1290,1.35,2025-03-17 03:57:24,1742173044
1291,5.89,2025-03-17 03:57:55,1742173075
1292,3.58,2025-03-17 03:58:20,1742173100
1293,1.49,2025-03-17 03:58:35,1742173115
1294,1.28,2025-03-17 03:58:47,1742173127
1295,1.29,2025-03-17 03:58:59,1742173139
1296,1.25,2025-03-17 03:59:11,1742173151
1297,3.91,2025-03-17 03:59:37,1742173177
1298,1.76,2025-03-17 03:59:54,1742173194
1299,5.05,2025-03-17 04:00:22,1742173222
1300,1.47,2025-03-17 04:00:37,1742173237
1301,19.18,2025-03-17 04:01:21,1742173281
1302,4.92,2025-03-17 04:01:50,1742173310
1303,1.29,2025-03-17 04:02:03,1742173323
1304,18.5,2025-03-17 04:02:47,1742173367
1305,1.64,2025-03-17 04:03:03,1742173383
1306,3.13,2025-03-17 04:03:26,1742173406
1307,5.8,2025-03-17 04:03:57,1742173437
1308,2.01,2025-03-17 04:04:16,1742173456
1309,2.1,2025-03-17 04:04:34,1742173474
1310,3.08,2025-03-17 04:04:57,1742173497
1311,1.22,2025-03-17 04:05:09,1742173509
1312,4.93,2025-03-17 04:05:37,1742173537
1313,1.42,2025-03-17 04:05:51,1742173551
1314,2.63,2025-03-17 04:06:12,1742173572
1315,1.15,2025-03-17 04:06:24,1742173584
1316,1.5,2025-03-17 04:06:38,1742173598
1317,1.11,2025-03-17 04:06:49,1742173609
1318,1.44,2025-03-17 04:07:02,1742173622
1319,1.84,2025-03-17 04:07:19,1742173639
1320,15.22,2025-03-17 04:08:01,1742173681
1321,1.2,2025-03-17 04:08:13,1742173693
1322,2.22,2025-03-17 04:08:33,1742173713
1323,1.22,2025-03-17 04:08:44,1742173724
1324,5.81,2025-03-17 04:09:14,1742173754
1325,149.55,2025-03-17 04:10:24,1742173824
1326,26.62,2025-03-17 04:11:12,1742173872
1327,30.74,2025-03-17 04:12:03,1742173923
1328,1.2,2025-03-17 04:12:16,1742173936
1329,1.16,2025-03-17 04:12:27,1742173947
1330,1.08,2025-03-17 04:12:37,1742173957
1331,1.46,2025-03-17 04:12:52,1742173972
1332,1.07,2025-03-17 04:13:02,1742173982
1333,1.54,2025-03-17 04:13:16,1742173996
1334,1.41,2025-03-17 04:13:29,1742174009
1335,2.8,2025-03-17 04:13:51,1742174031
1336,1.51,2025-03-17 04:14:06,1742174046
1337,1.87,2025-03-17 04:14:22,1742174062
1338,1.33,2025-03-17 04:14:36,1742174076
1339,1.21,2025-03-17 04:14:47,1742174087
1340,2.25,2025-03-17 04:15:07,1742174107
1341,1.08,2025-03-17 04:15:19,1742174119
1342,6.25,2025-03-17 04:15:49,1742174149
1343,1.89,2025-03-17 04:16:07,1742174167
1344,4.05,2025-03-17 04:16:33,1742174193
1345,4.49,2025-03-17 04:17:00,1742174220
1346,1.29,2025-03-17 04:17:13,1742174233
1347,1.15,2025-03-17 04:17:24,1742174244
1348,1.06,2025-03-17 04:17:35,1742174255
1349,1.53,2025-03-17 04:17:49,1742174269
1350,32.36,2025-03-17 04:18:39,1742174319
1351,1.51,2025-03-17 04:18:55,1742174335
1352,6.43,2025-03-17 04:19:28,1742174368
1353,4.92,2025-03-17 04:19:55,1742174395
1354,1.58,2025-03-17 04:20:12,1742174412
1355,1.07,2025-03-17 04:20:22,1742174422
1356,2.54,2025-03-17 04:20:41,1742174441
1357,2.3,2025-03-17 04:21:02,1742174462
1358,2.92,2025-03-17 04:21:24,1742174484
1359,1.8,2025-03-17 04:21:42,1742174502
1360,7.0,2025-03-17 04:22:16,1742174536
1361,1.15,2025-03-17 04:22:28,1742174548
1362,1.73,2025-03-17 04:22:44,1742174564
1363,1.77,2025-03-17 04:23:00,1742174580
1364,2.41,2025-03-17 04:23:20,1742174600
1365,1.36,2025-03-17 04:23:34,1742174614
1366,1.13,2025-03-17 04:23:44,1742174624
1367,1.42,2025-03-17 04:23:59,1742174639
1368,2.79,2025-03-17 04:24:21,1742174661
1369,16.04,2025-03-17 04:25:03,1742174703
1370,7.97,2025-03-17 04:25:37,1742174737
1371,3.77,2025-03-17 04:26:03,1742174763
1372,1.22,2025-03-17 04:26:16,1742174776
1373,1.71,2025-03-17 04:26:31,1742174791
1374,5.26,2025-03-17 04:27:00,1742174820
1375,2.72,2025-03-17 04:27:22,1742174842
1376,1822.1,2025-03-17 04:29:02,1742174942
1377,1.02,2025-03-17 04:29:13,1742174953
1378,19.08,2025-03-17 04:29:56,1742174996
1379,1.46,2025-03-17 04:30:12,1742175012
1380,2.97,2025-03-17 04:30:35,1742175035
1381,36.64,2025-03-17 04:31:28,1742175088
1382,6.29,2025-03-17 04:32:00,1742175120
1383,12.55,2025-03-17 04:32:39,1742175159
1384,1.4,2025-03-17 04:32:54,1742175174
1385,1.04,2025-03-17 04:33:04,1742175184
1386,3.56,2025-03-17 04:33:27,1742175207
1387,1.23,2025-03-17 04:33:40,1742175220
1388,1.21,2025-03-17 04:33:51,1742175231
1389,1.39,2025-03-17 04:34:05,1742175245
1390,1.15,2025-03-17 04:34:15,1742175255
1391,1.46,2025-03-17 04:34:30,1742175270
1392,5.52,2025-03-17 04:34:59,1742175299
1393,7.01,2025-03-17 04:35:32,1742175332
1394,1.36,2025-03-17 04:35:45,1742175345
1395,1.16,2025-03-17 04:35:58,1742175358
1396,1.0,2025-03-17 04:36:08,1742175368
1397,7.71,2025-03-17 04:36:41,1742175401
1398,1.92,2025-03-17 04:37:00,1742175420
1399,1.0,2025-03-17 04:37:08,1742175428
1400,1.09,2025-03-17 04:37:20,1742175440
1401,6.39,2025-03-17 04:37:51,1742175471
1402,1.76,2025-03-17 04:38:07,1742175487
1403,1.81,2025-03-17 04:38:23,1742175503
1404,4.82,2025-03-17 04:38:52,1742175532
1405,3.39,2025-03-17 04:39:16,1742175556
1406,3.87,2025-03-17 04:39:41,1742175581
1407,2.05,2025-03-17 04:40:01,1742175601
1408,1.99,2025-03-17 04:40:18,1742175618
1409,1.87,2025-03-17 04:40:34,1742175634
1410,1.55,2025-03-17 04:40:50,1742175650
1411,6.69,2025-03-17 04:41:21,1742175681
1412,2.4,2025-03-17 04:41:42,1742175702
1413,4.16,2025-03-17 04:42:08,1742175728
1414,1.63,2025-03-17 04:42:24,1742175744
1415,2.48,2025-03-17 04:42:44,1742175764
1416,7.72,2025-03-17 04:43:17,1742175797
1417,3.71,2025-03-17 04:43:44,1742175824
1418,130.42,2025-03-17 04:44:51,1742175891
1419,1.07,2025-03-17 04:45:02,1742175902
1420,54.55,2025-03-17 04:45:58,1742175958
1421,1.04,2025-03-17 04:46:09,1742175969
1422,1.7,2025-03-17 04:46:24,1742175984
1423,4.28,2025-03-17 04:46:51,1742176011
1424,6.15,2025-03-17 04:47:23,1742176043
1425,1.5,2025-03-17 04:47:37,1742176057
1426,3.5,2025-03-17 04:48:02,1742176082
1427,1.1,2025-03-17 04:48:13,1742176093
1428,3.65,2025-03-17 04:48:37,1742176117
1429,5.99,2025-03-17 04:49:08,1742176148
1430,1.29,2025-03-17 04:49:21,1742176161
1431,1.23,2025-03-17 04:49:32,1742176172
1432,1.07,2025-03-17 04:49:43,1742176183
1433,1.4,2025-03-17 04:49:57,1742176197
1434,2.76,2025-03-17 04:50:18,1742176218
1435,1.09,2025-03-17 04:50:29,1742176229
1436,2.85,2025-03-17 04:50:51,1742176251
1437,8.14,2025-03-17 04:51:25,1742176285
1438,1.0,2025-03-17 04:51:34,1742176294
1439,1.16,2025-03-17 04:51:46,1742176306
1440,1.67,2025-03-17 04:52:01,1742176321
1441,1.39,2025-03-17 04:52:15,1742176335
1442,5.76,2025-03-17 04:52:45,1742176365
1443,6.54,2025-03-17 04:53:17,1742176397
1444,1.52,2025-03-17 04:53:31,1742176411
1445,1.9,2025-03-17 04:53:49,1742176429
1446,1.0,2025-03-17 04:53:59,1742176439
1447,1.11,2025-03-17 04:54:09,1742176449
1448,1.8,2025-03-17 04:54:26,1742176466
1449,1.84,2025-03-17 04:54:42,1742176482
1450,2.08,2025-03-17 04:55:01,1742176501
1451,1.32,2025-03-17 04:55:13,1742176513
1452,1.13,2025-03-17 04:55:24,1742176524
1453,1.07,2025-03-17 04:55:34,1742176534
1454,8.41,2025-03-17 04:56:09,1742176569
1455,1.0,2025-03-17 04:56:19,1742176579
1456,1.37,2025-03-17 04:56:32,1742176592
1457,1.32,2025-03-17 04:56:44,1742176604
1458,132.51,2025-03-17 04:57:52,1742176672
1459,5.21,2025-03-17 04:58:22,1742176702
1460,31.84,2025-03-17 04:59:13,1742176753
1461,1.6,2025-03-17 04:59:29,1742176769
1462,1.71,2025-03-17 04:59:45,1742176785
1463,1.02,2025-03-17 04:59:55,1742176795
1464,2.47,2025-03-17 05:00:14,1742176814
1465,2.72,2025-03-17 05:00:36,1742176836
1466,1.31,2025-03-17 05:00:50,1742176850
1467,3.07,2025-03-17 05:01:16,1742176876
1468,1.2,2025-03-17 05:01:27,1742176887
1469,1.3,2025-03-17 05:01:40,1742176900
1470,1.63,2025-03-17 05:01:57,1742176917
1471,1.78,2025-03-17 05:02:15,1742176935
1472,1.65,2025-03-17 05:02:36,1742176956
1473,1.35,2025-03-17 05:02:49,1742176969
1474,10.66,2025-03-17 05:03:26,1742177006
1475,64.35,2025-03-17 05:04:26,1742177066
1476,6.63,2025-03-17 05:04:58,1742177098
1477,14.43,2025-03-17 05:05:40,1742177140
1478,1.22,2025-03-17 05:05:52,1742177152
1479,1.97,2025-03-17 05:06:09,1742177169
1480,1.57,2025-03-17 05:06:24,1742177184
1481,3.87,2025-03-17 05:06:50,1742177210
1482,1.44,2025-03-17 05:07:04,1742177224
1483,3.37,2025-03-17 05:07:27,1742177247
1484,1.56,2025-03-17 05:07:43,1742177263
1485,5.67,2025-03-17 05:08:12,1742177292
1486,1.08,2025-03-17 05:08:23,1742177303
1487,1.07,2025-03-17 05:08:34,1742177314
1488,1.32,2025-03-17 05:08:46,1742177326
1489,1.95,2025-03-17 05:09:04,1742177344
1490,1.22,2025-03-17 05:09:16,1742177356
1491,1.9,2025-03-17 05:09:32,1742177372
1492,1.0,2025-03-17 05:09:42,1742177382
1493,7.76,2025-03-17 05:10:16,1742177416
1494,1.6,2025-03-17 05:10:31,1742177431
1495,3.61,2025-03-17 05:10:55,1742177455
1496,1.15,2025-03-17 05:11:06,1742177466
1497,53.29,2025-03-17 05:12:04,1742177524
1498,1.86,2025-03-17 05:12:21,1742177541
1499,1.0,2025-03-17 05:12:30,1742177550
1500,1.0,2025-03-17 05:12:40,1742177560
1501,3.45,2025-03-17 05:13:04,1742177584
1502,1.41,2025-03-17 05:13:19,1742177599
1503,1.28,2025-03-17 05:13:31,1742177611
1504,1.53,2025-03-17 05:13:45,1742177625
1505,2.12,2025-03-17 05:14:04,1742177644
1506,1.53,2025-03-17 05:14:21,1742177661
1507,1.43,2025-03-17 05:14:35,1742177675
1508,1.18,2025-03-17 05:14:46,1742177686
1509,2.15,2025-03-17 05:15:05,1742177705
1510,1.07,2025-03-17 05:15:14,1742177714
1511,1.66,2025-03-17 05:15:30,1742177730
1512,4.88,2025-03-17 05:15:59,1742177759
1513,206.48,2025-03-17 05:17:13,1742177833
1514,1.01,2025-03-17 05:17:23,1742177843
1515,1.04,2025-03-17 05:17:33,1742177853
1516,15.14,2025-03-17 05:18:14,1742177894
1517,3.46,2025-03-17 05:18:40,1742177920
1518,3.0,2025-03-17 05:19:02,1742177942
1519,1.58,2025-03-17 05:19:18,1742177958
1520,6.17,2025-03-17 05:19:49,1742177989
1521,1.18,2025-03-17 05:20:01,1742178001
1522,103.56,2025-03-17 05:21:05,1742178065
1523,1.51,2025-03-17 05:21:20,1742178080
1524,1.04,2025-03-17 05:21:30,1742178090
1525,2.08,2025-03-17 05:21:48,1742178108
1526,1.07,2025-03-17 05:21:59,1742178119
1527,1.02,2025-03-17 05:22:09,1742178129
1528,3.52,2025-03-17 05:22:33,1742178153
1529,1.76,2025-03-17 05:22:49,1742178169
1530,3.49,2025-03-17 05:23:13,1742178193
1531,1.0,2025-03-17 05:23:23,1742178203
1532,2.26,2025-03-17 05:23:43,1742178223
1533,1.69,2025-03-17 05:23:58,1742178238
1534,1.34,2025-03-17 05:24:11,1742178251
1535,2.11,2025-03-17 05:24:30,1742178270
1536,2.74,2025-03-17 05:24:51,1742178291
1537,1.47,2025-03-17 05:25:06,1742178306
1538,2.57,2025-03-17 05:25:26,1742178326
1539,1.0,2025-03-17 05:25:35,1742178335
1540,1.75,2025-03-17 05:25:51,1742178351
1541,1.24,2025-03-17 05:26:03,1742178363
1542,2.4,2025-03-17 05:26:22,1742178382
1543,1.11,2025-03-17 05:26:33,1742178393
1544,1.34,2025-03-17 05:26:49,1742178409
1545,1.0,2025-03-17 05:26:58,1742178418
1546,9.84,2025-03-17 05:27:35,1742178455
1547,1.05,2025-03-17 05:27:45,1742178465
1548,1.14,2025-03-17 05:27:56,1742178476
1549,1.18,2025-03-17 05:28:08,1742178488
1550,1.44,2025-03-17 05:28:22,1742178502
1551,1.79,2025-03-17 05:28:38,1742178518
1552,1.55,2025-03-17 05:28:54,1742178534
1553,1.71,2025-03-17 05:29:09,1742178549
1554,1.71,2025-03-17 05:29:25,1742178565
1555,1.1,2025-03-17 05:29:35,1742178575
1556,1.73,2025-03-17 05:29:51,1742178591
1557,1.52,2025-03-17 05:30:05,1742178605
1558,1.58,2025-03-17 05:30:20,1742178620
1559,1.33,2025-03-17 05:30:33,1742178633
1560,1.0,2025-03-17 05:30:42,1742178642
1561,14.95,2025-03-17 05:31:24,1742178684
1562,1.21,2025-03-17 05:31:36,1742178696
1563,6.8,2025-03-17 05:32:08,1742178728
1564,1.42,2025-03-17 05:32:23,1742178743
1565,2.82,2025-03-17 05:32:44,1742178764
1566,3.89,2025-03-17 05:33:09,1742178789
1567,1.0,2025-03-17 05:33:19,1742178799
1568,1.99,2025-03-17 05:33:37,1742178817
1569,3.28,2025-03-17 05:34:00,1742178840
1570,1.26,2025-03-17 05:34:12,1742178852
1571,4.52,2025-03-17 05:34:40,1742178880
1572,2.22,2025-03-17 05:34:59,1742178899
1573,3.91,2025-03-17 05:35:24,1742178924
1574,1.2,2025-03-17 05:35:37,1742178937
1575,1.11,2025-03-17 05:35:48,1742178948
1576,2.27,2025-03-17 05:36:07,1742178967
1577,29.59,2025-03-17 05:36:56,1742179016
1578,6.58,2025-03-17 05:37:28,1742179048
1579,1.57,2025-03-17 05:37:44,1742179064
1580,1.13,2025-03-17 05:37:55,1742179075
1581,1.3,2025-03-17 05:38:07,1742179087
1582,5.92,2025-03-17 05:38:38,1742179118
1583,1.97,2025-03-17 05:38:56,1742179136
1584,1.98,2025-03-17 05:39:12,1742179152
1585,2.24,2025-03-17 05:39:32,1742179172
1586,51.06,2025-03-17 05:40:29,1742179229
1587,1.0,2025-03-17 05:40:39,1742179239
1588,2.3,2025-03-17 05:40:59,1742179259
1589,2.33,2025-03-17 05:41:18,1742179278
1590,1.4,2025-03-17 05:41:31,1742179291
1591,3.36,2025-03-17 05:41:55,1742179315
1592,1.12,2025-03-17 05:42:06,1742179326
1593,1.15,2025-03-17 05:42:16,1742179336
1594,1.62,2025-03-17 05:42:32,1742179352
1595,2.16,2025-03-17 05:42:51,1742179371
1596,3.3,2025-03-17 05:43:14,1742179394
1597,4.08,2025-03-17 05:43:40,1742179420
1598,6.53,2025-03-17 05:44:12,1742179452
1599,2.58,2025-03-17 05:44:33,1742179473
1600,2.57,2025-03-17 05:44:54,1742179494
1601,1.29,2025-03-17 05:45:08,1742179508
1602,7.12,2025-03-17 05:45:40,1742179540
1603,2.25,2025-03-17 05:46:02,1742179562
1604,3.27,2025-03-17 05:46:25,1742179585
1605,1.57,2025-03-17 05:46:40,1742179600
1606,32.09,2025-03-17 05:47:30,1742179650
1607,1.03,2025-03-17 05:47:42,1742179662
1608,1.33,2025-03-17 05:47:54,1742179674
1609,1.54,2025-03-17 05:48:09,1742179689
1610,5.96,2025-03-17 05:48:40,1742179720
1611,3.44,2025-03-17 05:49:06,1742179746
1612,14.14,2025-03-17 05:49:47,1742179787
1613,3.88,2025-03-17 05:50:14,1742179814
1614,1.86,2025-03-17 05:50:31,1742179831
1615,4.33,2025-03-17 05:50:58,1742179858
1616,39.77,2025-03-17 05:51:51,1742179911
1617,3.89,2025-03-17 05:52:18,1742179938
1618,31.5,2025-03-17 05:53:08,1742179988
1619,1.13,2025-03-17 05:53:21,1742180001
1620,1.33,2025-03-17 05:53:34,1742180014
1621,3.78,2025-03-17 05:53:59,1742180039
1622,3.05,2025-03-17 05:54:22,1742180062
1623,10.04,2025-03-17 05:54:59,1742180099
1624,2.68,2025-03-17 05:55:20,1742180120
1625,1.31,2025-03-17 05:55:35,1742180135
1626,2.39,2025-03-17 05:55:54,1742180154
1627,3.83,2025-03-17 05:56:20,1742180180
1628,1.29,2025-03-17 05:56:34,1742180194
1629,1.61,2025-03-17 05:56:49,1742180209
1630,2.44,2025-03-17 05:57:08,1742180228
1631,39.91,2025-03-17 05:58:02,1742180282
1632,1.38,2025-03-17 05:58:17,1742180297
1633,1.56,2025-03-17 05:58:31,1742180311
1634,1.49,2025-03-17 05:58:45,1742180325
1635,8.21,2025-03-17 05:59:20,1742180360
1636,2.73,2025-03-17 05:59:42,1742180382
1637,4.02,2025-03-17 06:00:09,1742180409
1638,7.19,2025-03-17 06:00:42,1742180442
1639,4.07,2025-03-17 06:01:09,1742180469
1640,1.45,2025-03-17 06:01:23,1742180483
1641,1.1,2025-03-17 06:01:33,1742180493
1642,1.37,2025-03-17 06:01:46,1742180506
1643,1.21,2025-03-17 06:01:58,1742180518
1644,2.6,2025-03-17 06:02:20,1742180540
1645,3.39,2025-03-17 06:02:44,1742180564
1646,1.35,2025-03-17 06:02:57,1742180577
1647,3.24,2025-03-17 06:03:21,1742180601
1648,9.78,2025-03-17 06:03:58,1742180638
1649,2.01,2025-03-17 06:04:17,1742180657
1650,3.98,2025-03-17 06:04:44,1742180684
1651,1.57,2025-03-17 06:04:59,1742180699
1652,1.66,2025-03-17 06:05:14,1742180714
1653,2.32,2025-03-17 06:05:33,1742180733
1654,1.21,2025-03-17 06:05:45,1742180745
1655,1.2,2025-03-17 06:05:57,1742180757
1656,8.15,2025-03-17 06:06:31,1742180791
1657,2.25,2025-03-17 06:06:52,1742180812
1658,2.5,2025-03-17 06:07:12,1742180832
1659,1.15,2025-03-17 06:07:24,1742180844
1660,1.0,2025-03-17 06:07:33,1742180853
1661,1.12,2025-03-17 06:07:44,1742180864
1662,4.49,2025-03-17 06:08:10,1742180890
1663,1.57,2025-03-17 06:08:26,1742180906
1664,2.05,2025-03-17 06:08:43,1742180923
1665,2.14,2025-03-17 06:09:02,1742180942
1666,1.22,2025-03-17 06:09:14,1742180954
1667,1.94,2025-03-17 06:09:32,1742180972
1668,2.19,2025-03-17 06:09:55,1742180995
1669,18.93,2025-03-17 06:10:39,1742181039
1670,1.13,2025-03-17 06:10:51,1742181051
1671,1.0,2025-03-17 06:11:01,1742181061
1672,1.04,2025-03-17 06:11:11,1742181071
1673,1.32,2025-03-17 06:11:23,1742181083
1674,3.51,2025-03-17 06:11:48,1742181108
1675,1.71,2025-03-17 06:12:04,1742181124
1676,2.45,2025-03-17 06:12:27,1742181147
1677,19.15,2025-03-17 06:13:14,1742181194
1678,1.56,2025-03-17 06:13:34,1742181214
1679,1.12,2025-03-17 06:13:48,1742181228
1680,1.1,2025-03-17 06:14:02,1742181242
1681,2.86,2025-03-17 06:14:27,1742181267
1682,2.79,2025-03-17 06:14:54,1742181294
1683,4.29,2025-03-17 06:15:24,1742181324
1684,1.82,2025-03-17 06:15:45,1742181345
1685,2.74,2025-03-17 06:16:07,1742181367
1686,1.0,2025-03-17 06:16:17,1742181377
1687,2.22,2025-03-17 06:16:45,1742181405
1688,11.04,2025-03-17 06:17:24,1742181444
1689,8.92,2025-03-17 06:18:01,1742181481
1690,5.49,2025-03-17 06:18:31,1742181511
1691,12.14,2025-03-17 06:19:11,1742181551
1692,17.17,2025-03-17 06:19:55,1742181595
1693,1.4,2025-03-17 06:20:10,1742181610
1694,2.37,2025-03-17 06:20:29,1742181629
1695,2.1,2025-03-17 06:20:48,1742181648
1696,3.85,2025-03-17 06:21:12,1742181672
1697,8.37,2025-03-17 06:21:48,1742181708
1698,1.08,2025-03-17 06:21:59,1742181719
1699,1.49,2025-03-17 06:22:13,1742181733
1700,1.33,2025-03-17 06:22:26,1742181746
1701,11.82,2025-03-17 06:23:05,1742181785
1702,1.88,2025-03-17 06:23:22,1742181802
1703,1.34,2025-03-17 06:23:35,1742181815
1704,9.33,2025-03-17 06:24:11,1742181851
1705,6.86,2025-03-17 06:24:47,1742181887
1706,5.37,2025-03-17 06:25:16,1742181916
1707,1.05,2025-03-17 06:25:30,1742181930
1708,1.51,2025-03-17 06:25:44,1742181944
1709,1.66,2025-03-17 06:25:59,1742181959
1710,1.14,2025-03-17 06:26:10,1742181970
1711,4.34,2025-03-17 06:26:38,1742181998
1712,2.1,2025-03-17 06:26:57,1742182017
1713,1.54,2025-03-17 06:27:12,1742182032
